uid,title,synopsis,genre,aired,episodes,members,popularity,ranked,score,img_url,link
28961,Idol☆Sister,"Former members of the idol group IKB31, Ayaka Takano, Maki Kamii and Maina Ooizumi, form a new group called Platinum Kiss. One of the biggest reasons for their success onstage would be their manager, Ayaka's older brother, despite his perverted nature.  
 
On the day before their next concert, he informs the girls that he might not be able to attend, causing them to feel very anxious. In the girls' desperate effort to find him, he turns out to be peeping at their every action. With one hour left before their performance, he helps them in ""calming their nerves”. 
 
[Written by MAL Rewrite]","['Harem', 'Hentai', 'Music']","Dec 26, 2014",1.0,10163,4326,,7.16,https://cdn.myanimelist.net/images/anime/10/70015.jpg,https://myanimelist.net/anime/28961/Idol%E2%98%86Sister
7053,Fault!!,"Shuichi belongs to the tennis club. There are only five members in total, but he enjoys his school life with them. One day, the situation around him starts changing when Shuichi gets injured in an accident. While Ai, one of the members, takes a good care of him, Mio, his younger sister, stays grumpy. In such an ugly situation, a big accident happens which changes the whole situation...",['Hentai'],"Nov 20, 2009 to May 20, 2011",3.0,16785,3483,,7.16,https://cdn.myanimelist.net/images/anime/5/16470.jpg,https://myanimelist.net/anime/7053/Fault
2135,"Sora no Iro, Mizu no Iro","Asa & Natsume are both in love with Hajime Saisho. Instead of fighting over him, they both promised to share him equally. However, both girls have to leave him by the end of the summer. As the summer days go by, they each spend their precious time with Hajime, while the day of their fated departure draws near.  
 
(Source: ANN)",['Hentai'],"Jul 28, 2006 to Jun 27, 2008",2.0,12950,3889,,7.18,https://cdn.myanimelist.net/images/anime/1/2278.jpg,https://myanimelist.net/anime/2135/Sora_no_Iro_Mizu_no_Iro
36256,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,"Kenta Suzumura is an unemployed man who has never managed to maintain a job or a loving relationship. On the other hand, his brother Kouta is handsome, intelligent, and married to a beautiful Russian woman named Arisa. However, when Kouta announces that he will be away on a business trip, Kenta decides to seize the opportunity and ""educate"" Arisa about Japan in the absence of her husband—of course, in the most obscene ways possible... 
 
[Written by MAL Rewrite]",['Hentai'],"Nov 24, 2017 to Mar 30, 2018",4.0,5834,5426,,7.18,https://cdn.myanimelist.net/images/anime/1716/91063.jpg,https://myanimelist.net/anime/36256/Katainaka_ni_Totsuidekita_%E2%97%8B-ssia_Musume_to_H_Shimakuru_Ohanashi
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,"In the heat of summer, a student who lives alone due to complicated circumstances with his family runs into a classmate at a convenience store. Her name is Shiinea Chieri, or Chii-chan, and she has large breasts, a nice figure, and is notably open about her sexuality and escapades. The chance of being with her seems slim... but then she smiles...",['Hentai'],"Jun 30, 2017 to Jul 28, 2017",2.0,7295,4955,,7.18,https://cdn.myanimelist.net/images/anime/4/88511.jpg,https://myanimelist.net/anime/35028/Baka_Dakedo_Chinchin_Shaburu_no_dake_wa_Jouzu_na_Chii-chan%E2%99%A1
40337,Aibeya The Animation,,['Hentai'],"Nov 29, 2019",1.0,1866,8115,,7.18,https://cdn.myanimelist.net/images/anime/1419/103707.jpg,https://myanimelist.net/anime/40337/Aibeya_The_Animation
23479,Itadaki! Seieki♥ Special,Short special included in the DVD Volume 1.,['Hentai'],"Mar 28, 2014",1.0,10721,4235,,7.19,https://cdn.myanimelist.net/images/anime/1224/104071.jpg,https://myanimelist.net/anime/23479/Itadaki_Seieki%E2%99%A5_Special
19051,Imouto Paradise! 2,"This is the sequel to Imouto Paradise!. 
 
It’s summer vacation and Keiichi’s parents left him with his five younger sisters to go on an overseas trip. Now with their parents far out of the picture, his younger sisters are aggressively making their moves on him. Of course there’s no way he can hold back. 
 
(Source: Hau~ Omochikaeri!)",['Hentai'],"Aug 3, 2013 to Oct 4, 2013",2.0,10701,4226,,7.19,https://cdn.myanimelist.net/images/anime/9/52427.jpg,https://myanimelist.net/anime/19051/Imouto_Paradise_2
38470,Saimin Seishidou,"The main character, Tanaka Hajime, uses his hypnosis abilities to hypnotize his classmates. Due to a law passed by the government, instructions given by sex instructors are absolute. Additionally, couples have to receive instruction from the instructors before having sex or even kissing. The first couple to receive instruction is the fresh couple made up of Obata Yui and Tachibana Taiki. Taiki watches as if watching a tutorial as Tanaka kisses his girlfriend and takes her virginity. 
 
(Souce: HentaiHaven)",['Hentai'],"Feb 1, 2019 to ?",,3245,6827,,7.2,https://cdn.myanimelist.net/images/anime/1008/103757.jpg,https://myanimelist.net/anime/38470/Saimin_Seishidou
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,"Ryuichi is a university student. He used to live alone and enjoyed his school life. But one day, his apartment was destroyed by a fire.... He reluctantly comes back to his house. But his house has been changed to a boarding house for girls...! It seems there is no place for him to live. But they all allow him to stay there together! His new life begins like this.... 
 
(Source: Himeya Shop)","['Harem', 'Hentai']","Feb 18, 2011 to Jul 22, 2011",3.0,8225,4707,,7.21,https://cdn.myanimelist.net/images/anime/10/36317.jpg,https://myanimelist.net/anime/10106/Sweet_Home__H_na_Oneesan_wa_Suki_Desu_ka
5774,Seitokaichou ni Chuukoku,"Even as he tries to keep the student council president out of trouble, Vice President Chiga-kun finds himself being drawn to the president's strength and power. Chiga-kun wonders how he, being such an intelligent individual, can be so unwillingly taken with a boy who is so country and simple... 
 
(Source: Aarinfantasy)","['Comedy', 'Drama', 'Romance', 'School', 'Yaoi']","Nov 27, 2009 to Apr 30, 2010",2.0,34737,2357,,7.21,https://cdn.myanimelist.net/images/anime/5/17008.jpg,https://myanimelist.net/anime/5774/Seitokaichou_ni_Chuukoku
29808,Namaiki: Kissuisou e Youkoso! The Animation,"Satoshi Ashifuji is a working student attending university under a scholarship. 
Somehow, he ends up with the custody of the dormitory Kissuisou, but its residents are all women with big problems! 
Furthermore, when fixing the dorm's clock tower, a self-proclaimed Zashiki-warashi who calls herself Ibaraki appears, beckoning even more trouble. 
 
With all those currently residing emanating such ridiculously negative auras, if nothing changes within half a year some terrible misfortune would befall the dorm which would get demolished regardless of its condition. 
If that happens, with no place left to go, all that negativity would pile themselves onto Satoshi, paving a future life of hell for him. 
 
To avoid such a disaster, Satoshi decides to inject some positivity infused with Ibaraki's powers into the lives of the residents. 
In other words, it doesn't matter where they do it as long as he comes inside! 
 
In this way, the overly reckless ejaculation strategy with regards to the dorm's residents Satoshi bet his life on commences. 
 
(Source: VNDB)",['Hentai'],"Apr 24, 2015",1.0,8798,4575,,7.21,https://cdn.myanimelist.net/images/anime/11/71592.jpg,https://myanimelist.net/anime/29808/Namaiki__Kissuisou_e_Youkoso_The_Animation
10048,Fuyu no Semi Special,Summary of the Fuyu no Semi OVA with revised animation and some extra scenes.,"['Action', 'Military', 'Historical', 'Drama', 'Samurai', 'Yaoi']","Mar 26, 2008",1.0,3716,6480,,7.2,https://cdn.myanimelist.net/images/anime/9/27755.jpg,https://myanimelist.net/anime/10048/Fuyu_no_Semi_Special
21521,Futa-bu!,"Akane Niimura is bored with her high school experience. In search of some extra stimulation, she decides to join the Futa Club as a “service member.” The club is made up of futanari - hermaphrodites - who spend their club time thoroughly enjoying each other. 
 
Despite wanting to be a part of the Futa Club, Akane is actually an ordinary girl. Thanks to that, her “service” duties are restricted to letting the other members of the club have their way with her. Akane is more than willing, but will she be able to pass the entrance exam?","['Hentai', 'School', 'Yuri']","Feb 21, 2014 to May 2, 2014",2.0,16603,3514,,7.21,https://cdn.myanimelist.net/images/anime/1943/103851.jpg,https://myanimelist.net/anime/21521/Futa-bu
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai","The protagonist is a run-of-the-mill businessman man in his late 20s with no girlfriend. The cute HS girl he sees on the train every day. She's well developed, with nice hips, and a healthy figure. If only he could marry a woman like her... With that figure and kind personality, she's given up struggling and gives into being molested or f*cked. That is all she's known. One day the protagonist molested her on the train. When she didn't struggle, he brought her to a hotel for sex. This would be the first time she had normal sex. That's when she learned how good sex can be, and he learned about her tight ass and voluptuous tits, her family-oriented and nice personality, and how she's a dirty girl. They fell in love with each other, and their sexapades escalated. 
 
(Source: DLsite)",['Hentai'],"Oct 19, 2018 to Oct 26, 2018",2.0,1533,8630,,7.21,https://cdn.myanimelist.net/images/anime/1696/103733.jpg,https://myanimelist.net/anime/38732/Chikan_Shita_Joshisei_to_Sonogo_Musabori_Au_Youna_Doero_Junai
15097,Tropical Kiss,"Kaito left his hometown with a dream to be a big man. But he doesn't have any clear ideas, so he just lazily lives every day. It's no good. Kaito decides to work at a newly opened resort facility called ""A LO HA"". But he meets various girls he had relationships with before there... 
 
(Source: ErogeShop) ",['Hentai'],"Oct 26, 2012 to Mar 28, 2014",3.0,16170,3560,,7.22,https://cdn.myanimelist.net/images/anime/1581/103852.jpg,https://myanimelist.net/anime/15097/Tropical_Kiss
30243,Gakuen de Jikan yo Tomare,"The bastard son of a rich aristocrat is hellbent on seeking revenge ever since his father abandoned him and his mother. He decides to teach his father a lesson by destroying what he treasures the most, his two daughters. He infiltrates their prestigious school with a magical time-freezing device he received from a witch—and proceeds to repeatedly rape his half-sisters, leaving them confused, helpless and begging for mercy. 
 
(Source: Hentai Haven)",['Hentai'],"May 29, 2015 to Oct 30, 2015",4.0,12415,3971,,7.23,https://cdn.myanimelist.net/images/anime/1400/103864.jpg,https://myanimelist.net/anime/30243/Gakuen_de_Jikan_yo_Tomare
10683,Tentacle and Witches,"High school can be a complicated time for young men, especially for young men named Ichirou Tachibana. Ichirou knows his homeroom teacher Yuuko Morino's biggest secret: she's a witch! When fellow classmate and witch Lily Ramses Futaba catches him peaking on Yuuko, she decides it's the perfect time for her to use a new spell she's acquired and turn Ichirou into her familiar servant. 
 
Lily's planned antagonism for Ichirou goes awry when the spell turns him into some sort of twisted, purple, tentacle monster. Now he must directly acquire sexual energy from witches in order to sate the tentacle monster's lust and retain elements of his humanity. To make matters worse for the two witches, Ichirou's new form gives him the power to control them to satisfy his basest desires! 
 
The trio also find out that the spell that Lily acquired was sold to her deceptively and intentionally made to appear genuine. Amidst all the sexual misadventures in the  Witches and Tentacle , they're about to discover that something far more sinister is at work, and they are but pawns within a larger game.","['Hentai', 'Supernatural', 'Magic']","May 27, 2011 to Nov 30, 2012",4.0,11474,4102,,7.24,https://cdn.myanimelist.net/images/anime/3/29456.jpg,https://myanimelist.net/anime/10683/Tentacle_and_Witches
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,"Fukaya accidentally breaks Fujino's vibrator so he takes her to a sex shop to get another. While there, they have passionate sex in the dressing room and Fukaya mentions how quiet she is and how she never needs to be less quiet when they do it in public. Fujino comes to the conclusion that she needs to be louder for him and tries to get Mita to help her, while the Nurse has to tell Fukaya why Fujino is acting differently.",['Hentai'],"Sep 26, 2008 to Dec 26, 2008",2.0,11288,4129,,7.24,https://cdn.myanimelist.net/images/anime/6/37291.jpg,https://myanimelist.net/anime/5097/Hatsu_Inu_2_The_Animation__Strange_Kind_of_Woman_-_Again
719,Ai no Kusabi,"On planet Amoi, a great society has developed, creating a computerized city called Tanagura, ruled by supercomputer Jupiter. The populace is almost entirely male and is based on hair color; silver and/or blonds are the elitist, ending with dark/black haired as the bottom of society, often known as ""mongrels"". Blondies keep ""pets"", young boys kept for a few years, especially made for performing sexual actions for the Blondie's voyeurism entertainment. Blondies aren't suppose to keep pets for long or interact sexually with pets, but one blondie named Iason Mink has kept a pet named Riki, for years and is rumored to sleep with him. Iason refuses to let go of Riki, even with Jupiter's disapproval. Riki fights with his emotions and society problems, unable to decide what to do about his old friend/lover Gai (Guy) and their gang. Iason is obsessed with keeping Riki, and Riki doesn't know what to do; fight against him or surrender to him.","['Drama', 'Romance', 'Sci-Fi', 'Yaoi']","Aug 1, 1992 to May 1, 1994",2.0,28176,2660,,7.24,https://cdn.myanimelist.net/images/anime/8/6531.jpg,https://myanimelist.net/anime/719/Ai_no_Kusabi
33505,Tsumamigui 3 The Animation,"Akito Natsuki decides to spend his one month long summer holiday in his home town after his workplace closes down for renovations. With no money and nothing to do he decides to take it easy.  
 
At home Miyuri, his sister-in-law he was once fond of, and Sayoko who always treated him like her own son, were waiting for him. Akito tried to hide his feelings as always and acted out the part of the brother-in-law, but after a slip of the tongue his real feelings are revealed. Then his stagnant relationships with Miyuki and Sayoko start to develop again, and eventually he gets deeply involved with them. 
 
(Source: MyFigureCollection)",['Hentai'],"Sep 30, 2016 to Jun 30, 2017",2.0,5624,5501,,7.25,https://cdn.myanimelist.net/images/anime/11/81965.jpg,https://myanimelist.net/anime/33505/Tsumamigui_3_The_Animation
